date,total,domestic,overseas,death,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주
2020-10-30,113,93,20,1,47,0,10,3,0,0,2,0,32,6,2,3,2,1,0,1,0
2020-10-31,127,96,31,1,52,2,9,3,0,0,0,3,27,0,0,5,0,0,0,1,0
2020-11-01,124,101,23,2,45,0,2,4,3,0,0,0,38,3,1,9,0,3,0,2,0
2020-11-02,97,79,18,2,25,0,3,2,0,0,1,0,41,1,2,11,0,2,1,1,0
2020-11-03,75,46,29,4,22,1,0,1,2,0,0,0,27,1,1,7,0,0,0,1,0
2020-11-04,117,98,19,2,42,1,2,4,0,1,1,0,43,0,0,10,0,0,2,0,1
2020-11-05,125,108,17,1,50,4,2,5,0,0,0,0,27,1,2,23,0,0,0,5,0
2020-11-06,145,117,28,1,40,0,0,0,0,0,0,0,47,7,0,25,1,0,1,13,0
2020-11-07,89,72,17,1,37,2,1,1,0,1,0,0,21,4,0,9,0,0,0,5,0
2020-11-08,143,118,25,1,54,0,7,3,2,1,1,0,25,9,2,9,0,4,2,10,0
2020-11-09,126,99,27,2,46,2,6,2,1,0,0,0,22,11,4,10,4,2,1,4,0
2020-11-10,100,71,29,4,35,1,1,3,5,0,0,0,33,3,2,4,0,2,1,2,0
2020-11-11,145,113,32,2,45,3,0,1,4,1,0,0,53,9,2,7,1,1,0,11,0
2020-11-12,143,128,15,0,53,2,3,2,6,2,1,0,35,6,1,9,0,8,1,4,1
2020-11-13,191,162,29,1,74,0,1,4,5,0,0,1,47,23,1,8,0,9,0,3,1
2020-11-14,205,166,39,4,69,4,0,1,8,2,0,1,49,18,0,11,4,13,0,4,0
2020-11-15,208,176,32,1,85,0,1,2,9,0,0,0,45,19,8,5,2,9,2,3,0
2020-11-16,222,192,30,1,80,0,0,10,4,3,0,1,42,20,3,6,1,10,14,4,1
2020-11-17,230,202,28,0,90,0,3,13,18,1,0,1,52,13,0,9,0,16,3,3,0
2020-11-18,285,245,40,2,92,5,2,12,9,1,3,0,87,5,0,7,0,15,16,9,0
2020-11-19,325,293,32,2,109,5,2,12,8,1,0,0,64,20,4,13,2,28,8,28,0
2020-11-20,348,320,28,2,132,2,1,30,4,0,0,0,73,24,2,15,13,14,10,18,2
2020-11-21,386,361,25,2,156,7,1,22,7,1,1,0,93,15,1,21,14,19,8,11,0
2020-11-22,330,302,28,2,121,1,1,27,8,0,1,0,75,13,0,13,12,13,6,19,0
2020-11-23,271,255,16,4,112,5,2,23,1,3,1,1,76,12,0,9,9,5,4,2,1
2020-11-24,349,318,31,1,133,6,3,17,3,0,2,2,81,46,3,8,15,7,9,3,1
2020-11-25,382,363,19,3,142,18,5,40,14,4,3,0,82,13,3,18,8,8,3,11,3
2020-11-26,581,552,29,2,212,22,1,18,14,1,7,4,183,8,8,16,16,9,2,45,3
2020-11-27,555,525,30,1,204,24,0,25,13,5,7,3,117,9,20,31,24,11,3,39,3
2020-11-28,503,486,17,6,178,28,1,25,16,13,3,0,125,33,24,17,9,7,5,14,2
2020-11-29,450,413,37,1,158,22,3,21,8,6,0,3,94,19,22,13,17,20,11,15,1
2020-11-30,438,414,24,2,159,52,4,34,13,5,3,1,77,8,22,5,16,4,4,20,1
2020-12-01,451,420,31,0,155,31,11,16,22,10,3,2,96,9,32,16,9,2,11,11,1
2020-12-02,511,492,19,0,193,32,4,23,10,5,10,7,144,12,16,8,26,1,5,7,2
2020-12-03,540,516,24,3,262,15,3,22,3,7,2,4,141,8,10,14,9,2,11,13,1
2020-12-04,628,600,28,7,295,31,6,17,1,21,5,0,160,3,5,23,14,3,9,16,2
2020-12-05,577,559,18,3,235,29,7,19,6,10,1,4,157,9,18,10,17,4,17,27,1
2020-12-06,631,599,32,5,254,34,3,42,5,3,3,3,184,12,14,15,12,8,11,16,0
2020-12-07,615,580,35,4,244,35,5,40,5,2,38,0,156,9,11,10,22,3,9,16,0
2020-12-08,587,561,26,3,211,26,4,25,11,11,61,1,157,8,10,15,13,7,5,13,2
2020-12-09,670,646,24,4,262,19,2,46,9,10,14,1,219,5,23,4,12,2,4,29,0
2020-12-10,679,642,37,8,249,31,3,37,5,9,16,1,215,15,12,20,8,5,8,16,13
2020-12-11,689,673,16,8,252,26,6,37,3,10,47,0,229,11,20,10,7,4,3,12,5
2020-12-12,950,928,22,6,362,59,35,42,9,18,23,1,272,36,21,10,6,8,19,17,0
2020-12-13,1030,1000,30,2,399,57,28,62,15,13,8,0,331,18,15,10,9,6,18,24,3
2020-12-14,718,682,36,7,219,21,16,36,22,2,5,3,226,14,21,55,8,1,16,28,8
2020-12-15,879,847,32,13,251,41,19,55,5,32,48,1,288,13,25,37,15,1,15,16,9
2020-12-16,1078,1054,24,12,378,41,27,67,2,15,6,0,329,8,23,35,75,4,28,19,15
2020-12-17,1013,993,20,22,422,44,21,80,10,11,10,0,291,9,19,19,19,0,9,30,12
2020-12-18,1064,1038,26,11,398,39,20,65,4,5,31,0,303,18,31,18,16,5,31,44,27
2020-12-19,1045,1024,21,14,380,39,20,46,9,5,9,0,274,27,103,24,15,5,29,32,24
2020-12-20,1096,1071,25,15,472,33,25,62,14,3,6,1,249,55,14,20,29,4,25,51,24
2020-12-21,924,891,33,24,327,20,21,88,13,3,17,0,244,25,33,16,13,9,48,15,23
2020-12-22,866,821,45,23,316,26,39,45,26,9,6,1,204,23,31,17,4,5,59,18,19
2020-12-23,1090,1058,32,17,375,32,24,49,36,35,18,1,309,13,58,11,21,12,25,29,33
2020-12-24,985,955,30,17,319,44,26,53,15,11,9,2,285,21,47,31,12,2,50,21,26
2020-12-25,1240,1215,25,17,552,22,23,55,36,13,12,1,263,14,42,80,14,5,67,15,20
2020-12-26,1131,1103,28,20,465,27,13,55,28,11,8,1,255,36,38,61,37,6,34,22,24
2020-12-27,970,946,24,15,362,40,21,61,17,8,1,6,241,23,24,58,8,5,34,44,7
2020-12-28,806,786,20,11,299,34,24,46,12,3,2,2,193,27,31,35,1,7,46,25,11
2020-12-29,1043,1027,16,40,520,17,29,32,15,30,4,4,256,21,22,27,8,4,28,16,5
2020-12-30,1050,1025,25,20,387,39,51,48,9,19,16,2,277,17,45,27,32,1,23,36,10
2020-12-31,967,940,27,21,366,74,33,59,8,7,35,0,225,36,22,18,12,5,23,22,9
2021-01-01,1027,1002,25,17,357,57,43,65,17,11,43,1,284,30,22,15,8,6,24,35,5
2021-01-02,820,784,36,25,250,26,29,71,13,4,17,3,227,31,36,7,11,11,20,37,13
2021-01-03,657,641,16,20,198,19,22,48,26,8,7,1,204,33,27,9,5,12,14,12,4
2021-01-04,1020,986,34,19,329,37,29,103,74,6,5,0,268,28,23,23,13,3,25,33,10
2021-01-05,714,672,42,26,199,15,32,49,23,8,4,0,230,27,32,18,5,4,24,21,8
2021-01-06,838,807,31,20,263,38,21,38,30,9,2,1,284,16,21,24,22,1,28,29,5
2021-01-07,869,832,37,19,297,23,10,41,28,9,9,3,303,30,14,20,2,1,36,20,9
2021-01-08,674,632,42,34,191,24,18,30,21,8,10,0,258,11,10,21,8,0,30,22,6
2021-01-09,641,596,45,19,188,17,13,49,6,5,8,0,211,6,30,27,14,5,21,26,5
2021-01-10,657,623,34,25,187,34,27,33,21,4,34,0,192,20,9,30,6,4,19,19,4
2021-01-11,451,419,32,15,141,19,11,22,24,1,14,0,147,11,10,11,7,3,4,13,2
2021-01-12,537,510,27,25,167,21,18,21,7,7,7,1,175,7,16,3,12,2,8,55,2
2021-01-13,561,535,26,20,152,35,13,22,4,9,11,0,201,21,11,5,8,0,23,42,1
2021-01-14,524,496,28,10,134,40,11,25,31,3,10,2,171,11,18,12,3,6,18,16,2
2021-01-15,512,483,29,21,127,47,11,24,6,3,6,4,186,13,9,6,6,13,23,22,1
2021-01-16,580,547,33,19,156,61,23,33,6,5,8,1,168,23,6,8,17,13,20,20,4
2021-01-17,520,500,20,13,145,34,15,35,15,3,18,1,175,4,7,7,5,15,15,18,0
2021-01-18,389,366,23,15,132,10,13,13,11,2,6,2,105,16,9,11,3,4,18,22,2
2021-01-19,386,351,35,19,101,17,16,19,8,7,8,3,139,17,5,8,3,6,9,11,1
2021-01-20,404,373,31,17,143,13,12,16,11,1,3,0,139,11,3,8,2,9,7,19,6
2021-01-21,400,381,19,16,125,19,7,23,6,0,3,1,138,8,7,10,5,14,8,16,5
2021-01-22,346,314,32,12,115,23,6,9,2,1,3,0,116,9,1,7,0,7,15,21,2
2021-01-23,431,403,28,9,127,33,22,12,7,1,2,1,117,6,4,17,7,10,18,32,3
2021-01-24,392,369,23,12,133,20,12,25,17,0,2,11,99,11,12,9,4,1,8,17,2
2021-01-25,437,405,32,11,101,20,15,14,16,125,2,2,77,4,8,13,0,3,15,11,0
2021-01-26,349,333,16,11,104,27,13,18,12,4,0,2,77,43,7,6,1,9,8,12,0
2021-01-27,559,516,43,7,129,32,6,20,112,1,6,4,150,18,8,4,13,12,11,21,0
2021-01-28,497,479,18,8,105,54,11,41,44,4,6,1,118,6,25,4,1,8,43,19,0
2021-01-29,469,445,24,13,112,34,10,19,54,1,2,0,135,8,9,6,6,5,43,15,1
2021-01-30,456,421,35,15,152,20,8,15,33,2,2,0,146,3,11,9,3,1,22,12,2
2021-01-31,353,322,31,6,99,20,10,21,17,0,6,2,113,6,1,5,2,1,16,18,1
2021-02-01,305,285,20,5,107,15,9,11,32,1,1,0,92,8,6,4,3,1,5,4,0
2021-02-02,336,295,41,10,128,12,12,8,24,0,1,0,82,7,18,5,2,3,10,11,1
2021-02-03,467,433,34,6,188,19,9,21,6,7,0,1,111,6,9,36,10,6,12,8,1
2021-02-04,451,429,22,7,172,26,8,44,12,2,2,0,134,8,4,13,1,2,6,8,3
2021-02-05,370,350,20,11,126,33,14,26,14,0,0,0,114,5,3,13,0,0,7,6,2
2021-02-06,390,362,28,5,143,14,18,25,12,8,2,0,111,1,2,13,4,1,7,12,6
2021-02-07,371,325,46,7,144,9,12,17,10,6,1,1,112,6,1,14,0,4,1,4,2
2021-02-08,288,264,24,3,112,9,21,18,7,4,1,1,83,4,0,10,0,0,6,4,0
2021-02-09,303,273,30,8,90,9,9,16,8,2,3,1,126,3,3,5,3,0,5,7,2
2021-02-10,444,414,30,4,175,19,16,20,14,0,0,1,169,5,2,2,2,2,2,9,0
2021-02-11,504,467,37,10,183,29,13,25,13,3,2,0,188,11,4,1,7,0,1,5,4
2021-02-12,403,384,19,11,158,27,12,43,6,1,0,2,105,6,6,13,2,4,4,4,4
2021-02-13,362,345,17,6,136,27,14,30,3,5,2,5,99,2,5,15,5,0,5,4,0
2021-02-14,326,304,22,8,152,15,3,19,2,2,3,2,80,5,5,12,6,2,5,6,0
2021-02-15,343,322,21,5,150,15,13,12,3,8,4,0,102,1,0,9,4,5,8,3,0
2021-02-16,457,429,28,7,161,19,12,21,2,4,7,0,134,5,7,58,5,2,3,8,1
2021-02-17,621,590,31,4,258,19,14,21,3,7,9,2,154,3,6,75,6,15,15,8,0
2021-02-18,621,590,31,6,185,28,9,17,16,12,6,1,241,4,17,28,6,4,23,7,5
2021-02-19,561,533,28,6,180,16,11,38,4,4,12,1,189,7,18,24,3,10,22,9,3
2021-02-20,447,415,32,3,122,14,9,37,5,2,1,0,170,5,16,12,8,10,19,8,2
2021-02-21,416,391,25,4,130,12,8,21,6,0,4,1,171,6,6,10,8,8,7,7,3
2021-02-22,332,313,19,5,106,12,4,19,5,3,1,0,121,20,7,6,4,3,11,6,0
2021-02-23,356,329,27,11,125,12,10,14,7,1,2,1,127,14,4,8,7,6,8,5,0
2021-02-24,440,417,23,3,144,13,19,18,35,2,1,2,143,9,1,12,8,1,18,8,2
2021-02-25,395,368,27,5,122,18,14,22,15,0,2,0,138,2,4,16,5,11,9,2,5
2021-02-26,387,363,24,4,131,11,10,15,11,6,1,1,141,6,10,3,16,5,6,6,0
2021-02-27,415,405,10,10,131,9,6,27,12,2,3,1,169,6,8,4,20,5,7,1,1
2021-02-28,355,333,22,8,120,5,6,13,14,1,5,6,141,4,10,7,7,0,4,2,1
2021-03-01,355,338,17,2,92,16,10,14,8,0,2,1,160,5,8,4,10,2,13,5,0
2021-03-02,344,319,25,1,122,17,14,11,4,1,0,5,116,2,6,4,9,7,7,5,5
2021-03-03,444,426,18,6,119,8,6,20,3,2,1,4,227,6,19,4,5,3,6,5,4
2021-03-04,424,401,23,7,118,18,20,18,6,3,0,0,186,6,12,4,6,1,7,10,3
2021-03-05,398,381,17,8,129,20,3,13,6,0,3,1,173,4,19,9,3,0,6,3,2
2021-03-06,418,404,14,5,128,12,4,20,3,0,4,2,173,7,22,7,4,3,13,5,5
2021-03-07,416,398,18,2,132,6,8,28,4,1,2,2,172,10,9,6,5,6,13,3,4
2021-03-08,346,335,11,8,100,12,6,15,15,0,3,1,128,10,20,14,4,6,3,1,3
2021-03-09,446,427,19,3,102,19,3,20,33,1,11,0,188,13,21,15,8,3,2,1,2
2021-03-10,470,452,18,3,138,7,1,23,1,3,21,0,203,20,21,6,5,3,4,7,2
2021-03-11,465,444,21,4,138,14,4,18,1,1,23,0,184,30,6,4,8,3,11,8,2
2021-03-12,488,467,21,9,140,15,4,31,2,0,5,2,166,12,27,3,4,4,9,56,2
2021-03-13,490,474,16,5,140,17,9,26,3,1,1,0,164,18,16,9,2,1,14,62,1
2021-03-14,459,436,23,2,112,13,6,20,1,0,1,0,203,16,7,2,7,2,9,53,1
2021-03-15,379,367,12,5,109,4,5,18,1,2,2,2,161,10,9,6,5,1,3,31,3
2021-03-16,363,345,18,3,79,7,3,14,2,1,3,0,148,13,3,4,7,1,4,65,2
2021-03-17,469,452,17,8,120,11,14,21,1,1,4,3,186,10,12,6,21,0,4,45,1
2021-03-18,445,427,18,2,124,7,14,21,1,2,5,1,159,23,8,14,15,0,5,35,2
2021-03-19,463,441,22,2,146,7,5,24,2,7,3,0,157,31,8,5,15,0,4,42,0
2021-03-20,447,435,12,3,115,9,16,12,1,8,3,0,189,17,8,6,16,0,11,31,1
2021-03-21,456,437,19,3,125,19,14,22,2,1,7,0,157,14,10,5,11,0,5,54,1
2021-03-22,415,396,19,1,109,26,14,10,2,0,1,0,151,21,5,11,7,2,11,37,1
2021-03-23,346,331,15,7,97,8,3,13,1,4,8,0,124,9,6,8,7,1,20,29,0
2021-03-24,428,411,17,3,137,17,17,21,2,2,2,0,154,18,6,0,5,0,12,27,0
2021-03-25,430,419,11,2,127,20,17,12,5,3,0,0,147,27,17,4,5,1,10,30,0
2021-03-26,489,466,23,7,121,11,14,29,3,14,0,0,196,24,13,3,3,2,13,37,3
2021-03-27,505,490,15,5,127,33,23,39,5,10,5,1,145,36,39,2,5,0,11,19,2
2021-03-28,481,461,20,0,138,56,10,33,2,8,4,0,153,19,16,8,5,1,6,13,0
2021-03-29,382,369,13,4,107,53,10,18,2,2,3,0,131,6,12,1,8,1,3,20,1
2021-03-30,447,429,18,3,145,43,12,18,1,11,3,2,117,13,28,5,25,0,5,16,0
2021-03-31,506,491,15,2,158,58,15,25,2,7,11,17,111,16,21,8,20,0,6,22,2
2021-04-01,551,537,14,4,199,54,7,20,3,10,5,13,130,20,20,15,22,1,7,21,2
2021-04-02,557,532,25,2,166,38,17,23,1,19,7,8,160,10,19,10,15,1,30,18,4
2021-04-03,542,520,22,2,155,61,10,21,3,19,3,10,146,17,11,10,20,1,17,28,1
2021-04-04,543,514,29,4,149,61,15,22,4,29,11,3,150,6,14,12,24,1,16,14,2
2021-04-05,473,449,24,4,152,48,22,22,0,13,1,4,111,14,7,14,16,5,20,12,2
2021-04-06,477,459,18,4,147,34,16,27,6,22,4,0,107,15,12,6,29,15,25,7,0
2021-04-07,668,653,15,4,198,38,16,48,2,61,26,1,175,16,17,12,10,7,9,25,3
2021-04-08,700,674,26,1,244,52,10,25,0,25,13,7,230,7,8,20,24,1,11,11,5
2021-04-09,671,644,27,6,215,53,18,45,5,26,9,5,203,3,7,18,22,11,7,15,2
2021-04-10,677,662,15,1,201,56,5,24,1,13,25,4,202,6,12,15,23,7,26,46,7
2021-04-11,614,594,20,3,214,45,6,17,0,7,11,1,186,5,10,22,40,6,13,16,7
2021-04-12,587,560,27,2,162,47,16,12,4,17,34,5,176,6,20,18,24,3,15,17,3
2021-04-13,542,528,14,5,158,39,9,16,9,13,32,2,168,13,8,14,25,6,10,15,0
2021-04-14,731,714,17,6,247,49,11,26,5,11,30,2,238,6,29,10,11,1,14,27,2
2021-04-15,698,670,28,6,217,54,18,17,4,10,21,3,224,18,20,4,16,11,19,24,3
2021-04-16,673,652,21,2,216,44,4,12,11,6,24,3,221,7,9,13,15,6,24,44,3
2021-04-17,658,630,28,4,217,35,12,23,4,4,26,0,209,12,12,7,16,6,29,38,1
2021-04-18,671,648,23,3,204,31,13,19,13,5,21,2,184,19,10,22,21,2,28,67,1
2021-04-19,532,512,20,4,137,26,24,11,11,21,28,1,146,21,10,13,16,3,19,35,2
2021-04-20,549,529,20,1,148,29,15,18,4,8,21,1,189,18,14,16,3,4,21,29,1
2021-04-21,731,692,39,3,218,33,25,15,17,17,39,1,234,15,20,8,8,4,16,41,7
2021-04-22,735,715,20,2,230,37,24,14,9,13,32,1,222,24,19,6,6,8,23,58,4
2021-04-23,797,758,39,3,204,33,12,10,16,2,38,3,298,15,30,10,9,6,22,63,3
2021-04-24,785,759,26,1,253,44,4,18,15,10,50,1,244,9,15,14,9,1,32,52,3
2021-04-25,644,603,41,1,175,43,14,15,8,6,43,0,191,10,15,6,7,9,24,45,3
2021-04-26,499,469,30,4,154,25,7,14,15,4,13,1,150,12,16,7,6,0,25,29,1
2021-04-27,512,477,35,3,116,30,12,14,6,8,18,2,195,2,10,14,5,2,22,28,5
2021-04-28,769,748,21,1,257,33,29,20,12,10,33,2,194,11,22,38,13,5,25,55,3
2021-04-29,679,648,31,4,227,40,19,25,8,4,46,0,182,13,10,16,9,2,28,38,1
2021-04-30,661,642,19,3,227,32,14,14,4,31,61,1,151,4,12,12,21,5,29,37,1
2021-05-01,626,592,34,3,195,29,12,13,4,13,52,4,189,4,5,17,10,2,12,43,7
2021-05-02,606,585,21,2,182,33,10,17,15,9,52,1,145,4,11,16,12,1,30,61,1
2021-05-03,487,464,23,1,126,16,12,15,5,5,21,4,130,10,9,10,12,24,32,44,1
2021-05-04,541,514,27,6,184,16,10,13,4,13,29,6,124,22,7,19,12,9,22,36,8
2021-05-05,676,651,25,7,238,23,6,16,8,18,22,0,168,48,11,10,6,12,38,27,13
2021-05-06,574,562,12,4,212,28,7,19,8,18,38,1,142,12,6,15,5,10,22,17,6
2021-05-07,525,509,16,9,179,21,9,14,21,7,35,0,139,8,5,9,6,12,12,32,12
2021-05-08,701,672,29,5,242,27,13,22,5,9,48,5,194,27,9,3,5,12,21,37,5
2021-05-09,564,522,42,9,195,10,6,11,6,2,28,1,149,7,9,10,8,24,19,30,18
2021-05-10,463,436,27,1,141,20,4,13,9,4,24,7,137,5,4,15,9,9,19,16,14
2021-05-11,510,483,27,4,163,14,8,21,24,7,19,0,137,12,4,18,12,10,15,10,24
2021-05-12,634,612,22,5,222,10,6,20,22,8,31,1,187,17,12,10,22,17,7,16,13
2021-05-13,715,692,23,5,227,20,5,17,23,18,31,2,226,17,10,19,10,12,23,32,9
2021-05-14,747,729,18,2,231,24,9,34,11,31,26,7,173,25,4,22,14,50,35,32,10
2021-05-15,681,661,20,3,254,42,5,16,11,10,22,3,170,12,5,12,11,26,19,40,14
2021-05-16,610,572,38,4,213,31,6,15,14,4,11,0,161,5,20,18,14,13,11,45,9
2021-05-17,619,597,22,3,195,12,19,14,27,2,16,0,150,35,23,16,9,20,27,30,15
2021-05-18,528,506,22,1,172,13,23,16,11,12,6,4,137,25,13,15,7,12,23,16,11
2021-05-19,654,637,17,8,249,27,23,23,4,10,27,3,164,16,21,17,9,10,24,16,4
2021-05-20,646,619,27,4,242,17,9,13,15,8,25,9,187,8,13,19,7,7,33,12,6
2021-05-21,561,542,19,6,172,15,19,12,13,15,13,1,164,7,12,41,16,17,11,18,5
2021-05-22,666,633,33,4,208,28,56,15,15,5,29,0,165,29,6,17,12,16,16,21,7
2021-05-23,585,570,15,5,181,15,57,12,9,12,24,1,151,19,9,24,14,10,12,17,8
2021-05-24,530,505,25,3,139,15,48,18,16,11,12,14,122,20,7,31,4,14,12,17,19
2021-05-25,516,481,35,4,138,16,29,11,21,15,7,14,136,21,9,22,5,7,12,14,17
2021-05-26,705,684,21,2,261,22,30,19,21,17,15,9,189,25,13,19,6,11,9,20,6
2021-05-27,629,620,9,3,218,18,27,30,15,23,6,8,170,7,9,17,6,16,12,18,26
2021-05-28,587,571,16,3,214,13,24,26,8,18,12,8,149,16,14,21,4,7,14,21,7
2021-05-29,533,505,28,5,194,14,22,18,9,11,8,1,139,10,22,12,6,5,13,20,13
2021-05-30,480,464,16,6,160,13,20,18,9,7,7,6,160,17,6,7,7,9,9,10,8
2021-05-31,430,411,19,2,130,17,31,12,13,6,3,3,130,11,7,4,9,6,18,16,7
2021-06-01,459,449,10,4,147,28,42,17,5,19,2,3,116,13,11,12,6,5,9,8,12
2021-06-02,677,654,23,2,258,21,39,20,5,23,14,3,192,14,5,7,10,10,12,21,14
2021-06-03,681,672,9,3,215,32,74,22,4,15,8,1,211,17,5,13,12,3,11,23,12
2021-06-04,695,674,21,1,206,14,65,10,7,18,15,3,209,18,22,9,3,12,11,44,21
2021-06-05,744,725,19,2,277,17,41,16,9,31,5,4,211,14,24,10,14,14,10,20,22
2021-06-06,556,541,15,2,179,21,46,23,2,18,7,0,160,10,17,13,0,9,10,17,19
2021-06-07,485,454,31,1,159,12,26,15,4,20,10,0,151,2,11,9,3,3,9,28,13
2021-06-08,454,435,19,1,139,15,33,13,1,22,3,0,130,5,6,4,4,8,7,48,8
2021-06-09,602,581,21,2,183,16,44,23,7,25,6,3,161,30,23,5,6,6,13,39,7
2021-06-10,610,593,17,1,212,15,30,22,4,22,7,3,180,16,24,7,2,4,11,33,10
2021-06-11,556,541,15,2,204,28,24,18,1,15,15,2,173,11,16,5,4,5,6,20,5
2021-06-12,565,525,40,1,208,26,23,20,7,22,6,1,174,11,12,5,2,4,5,25,5
2021-06-13,452,419,33,3,176,13,15,15,3,11,2,1,149,10,6,10,1,3,7,8,5
2021-06-14,399,360,39,3,122,17,20,14,4,10,0,1,122,11,23,7,2,4,4,13,9
2021-06-15,373,347,26,4,131,9,16,12,4,15,4,8,120,3,14,7,4,3,5,3,6
2021-06-16,545,522,23,1,201,16,16,12,1,29,7,4,190,7,17,8,2,8,3,7,9
2021-06-17,540,523,17,1,201,17,7,17,6,18,22,2,183,7,18,5,7,6,3,5,8
2021-06-18,507,485,22,2,200,10,11,22,2,13,11,1,153,9,19,7,4,4,11,14,6
2021-06-19,482,456,26,1,197,18,13,22,4,5,5,2,145,5,10,12,5,5,4,11,7
2021-06-20,429,380,49,5,165,21,16,22,3,8,5,3,113,13,6,10,3,3,6,11,2
2021-06-21,357,317,40,2,134,14,18,9,2,15,0,2,91,9,3,11,3,10,8,13,3
2021-06-22,394,350,44,2,131,6,3,18,2,31,5,6,92,10,16,12,2,8,11,11,1
2021-06-23,645,605,40,1,236,16,7,28,4,58,5,8,191,17,10,9,2,2,21,18,0
2021-06-24,610,576,34,1,252,20,3,15,1,15,13,1,185,5,6,7,6,6,29,23,4
2021-06-25,634,602,32,1,269,27,5,29,5,9,16,2,183,13,10,4,2,18,7,17,5
2021-06-26,668,611,57,3,263,31,13,12,8,13,22,2,188,35,5,7,5,3,9,12,9
2021-06-27,614,570,44,1,242,12,8,25,12,15,6,8,173,19,4,24,6,6,4,14,2
2021-06-28,501,472,29,2,185,38,5,31,7,7,8,0,162,17,5,8,2,2,1,10,2
2021-06-29,595,560,35,2,205,9,8,17,2,25,13,3,230,8,10,11,7,4,6,15,6
2021-06-30,794,759,35,1,375,14,11,30,6,26,4,3,240,15,5,8,10,7,4,17,2
2021-07-01,761,711,50,3,333,18,7,36,7,16,2,5,249,10,4,15,7,5,5,10,1
2021-07-02,825,765,60,3,346,29,9,22,2,25,11,2,264,14,7,27,7,4,7,13,3
2021-07-03,794,748,46,1,359,39,8,16,3,28,1,3,252,11,6,16,4,7,4,10,4
2021-07-04,743,662,81,1,289,28,3,33,3,32,13,4,231,19,2,7,3,0,9,15,2
2021-07-05,711,644,67,2,307,25,6,22,7,19,1,4,220,7,3,12,6,6,13,22,6
2021-07-06,746,690,56,4,320,29,8,23,4,26,3,5,229,9,2,13,6,4,11,19,5
2021-07-07,1211,1166,45,1,582,34,13,57,11,30,1,5,367,12,5,16,8,10,6,15,19
2021-07-08,1275,1227,48,1,550,55,15,64,2,13,9,5,392,16,8,78,3,9,4,10,17
2021-07-09,1316,1236,80,2,503,58,19,82,4,29,16,1,405,24,14,52,8,5,9,17,31
2021-07-10,1378,1320,58,2,509,61,14,84,21,48,30,0,451,16,19,29,14,2,13,36,10
2021-07-11,1324,1280,44,5,509,56,23,66,23,32,22,3,407,20,8,32,2,6,12,67,24
2021-07-12,1100,1063,37,1,403,44,37,56,14,25,8,6,327,18,14,45,4,19,13,40,7
2021-07-13,1150,1097,53,2,417,50,38,71,9,31,7,8,318,19,8,36,18,13,8,51,19
2021-07-14,1613,1566,47,1,637,63,52,96,15,41,11,6,464,16,10,36,9,6,22,89,21
2021-07-15,1599,1554,45,2,519,65,51,90,21,60,19,2,496,25,12,51,24,26,13,88,9
2021-07-16,1534,1474,60,1,568,50,32,97,23,49,14,7,456,28,14,39,13,8,12,80,10
2021-07-17,1449,1400,49,4,559,62,29,81,12,33,11,2,393,45,11,52,8,8,16,89,14
2021-07-18,1453,1402,51,2,522,70,42,83,23,45,12,5,373,52,29,40,5,11,15,99,11
2021-07-19,1251,1207,44,1,419,65,33,67,14,83,14,8,340,27,4,33,10,16,19,74,11
2021-07-20,1278,1242,36,1,394,49,30,71,25,73,9,13,383,42,44,30,15,9,19,57,8
2021-07-21,1781,1725,56,1,604,102,35,128,23,73,18,6,465,54,15,49,19,21,25,89,34
2021-07-22,1841,1532,309,3,499,104,38,130,11,81,25,10,373,47,28,39,4,18,29,91,24
2021-07-23,1629,1573,56,3,519,116,60,97,9,67,22,8,415,62,35,28,10,23,16,93,29
2021-07-24,1627,1572,55,2,465,116,52,84,9,68,19,6,464,46,31,39,42,20,21,111,15
2021-07-25,1487,1422,65,5,489,108,69,88,13,54,9,9,320,25,41,47,7,16,28,119,14
2021-07-26,1318,1264,54,4,341,89,60,71,18,71,3,5,350,29,31,65,24,28,22,78,12
2021-07-27,1362,1273,89,2,351,66,69,65,23,71,5,6,372,61,13,38,32,15,25,88,17
2021-07-28,1895,1822,73,4,573,102,55,102,27,75,18,11,556,74,40,31,23,20,33,98,23
2021-07-29,1673,1631,42,2,514,82,56,96,39,69,14,5,469,47,30,47,31,20,22,90,24
2021-07-30,1710,1662,48,4,488,78,62,119,25,85,18,4,524,20,37,37,23,19,37,99,18
2021-07-31,1538,1465,73,6,475,72,46,96,22,86,17,12,395,39,19,63,14,13,19,99,26
2021-08-01,1442,1386,56,3,473,58,23,89,14,69,20,9,406,44,17,46,14,9,28,84,20
2021-08-02,1218,1150,68,1,364,72,26,62,17,64,13,3,337,25,26,38,13,6,31,84,12
2021-08-03,1200,1150,50,5,311,69,37,48,18,78,8,7,360,25,39,51,16,4,25,72,21
2021-08-04,1725,1664,61,2,486,111,75,83,16,59,15,8,487,22,45,55,33,15,48,114,23
2021-08-05,1775,1716,59,3,466,112,121,90,17,70,13,15,486,31,45,71,19,20,60,82,24
2021-08-06,1704,1640,64,4,464,107,84,103,14,50,24,20,462,26,41,53,34,24,56,98,16
2021-08-07,1823,1762,61,3,503,146,68,90,18,57,21,18,514,33,43,54,20,20,49,131,13
